image,folder,phase,count,num_raw_candidates,annotated_path
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100441_0520_D.JPG,Part_one_pre_def_rgb,pre,2709,1693,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100443_0521_D.JPG,Part_one_pre_def_rgb,pre,3928,2455,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100445_0522_D.JPG,Part_one_pre_def_rgb,pre,3915,2447,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100447_0523_D.JPG,Part_one_pre_def_rgb,pre,4213,2633,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100449_0524_D.JPG,Part_one_pre_def_rgb,pre,4299,2687,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100451_0525_D.JPG,Part_one_pre_def_rgb,pre,4454,2784,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100453_0526_D.JPG,Part_one_pre_def_rgb,pre,3854,2409,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100455_0527_D.JPG,Part_one_pre_def_rgb,pre,4606,2879,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100457_0528_D.JPG,Part_one_pre_def_rgb,pre,4480,2800,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100459_0529_D.JPG,Part_one_pre_def_rgb,pre,3875,2422,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100501_0530_D.JPG,Part_one_pre_def_rgb,pre,4488,2805,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100503_0531_D.JPG,Part_one_pre_def_rgb,pre,4534,2834,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100505_0532_D.JPG,Part_one_pre_def_rgb,pre,3675,2297,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100507_0533_D.JPG,Part_one_pre_def_rgb,pre,4373,2733,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100509_0534_D.JPG,Part_one_pre_def_rgb,pre,4526,2829,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100511_0535_D.JPG,Part_one_pre_def_rgb,pre,4590,2869,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100513_0536_D.JPG,Part_one_pre_def_rgb,pre,4810,3006,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100515_0537_D.JPG,Part_one_pre_def_rgb,pre,4240,2650,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100517_0538_D.JPG,Part_one_pre_def_rgb,pre,4310,2694,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100519_0539_D.JPG,Part_one_pre_def_rgb,pre,4222,2639,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100521_0540_D.JPG,Part_one_pre_def_rgb,pre,4334,2709,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100523_0541_D.JPG,Part_one_pre_def_rgb,pre,4829,3018,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100525_0542_D.JPG,Part_one_pre_def_rgb,pre,4176,2610,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100527_0543_D.JPG,Part_one_pre_def_rgb,pre,4635,2897,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100529_0544_D.JPG,Part_one_pre_def_rgb,pre,3808,2380,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100531_0545_D.JPG,Part_one_pre_def_rgb,pre,4179,2612,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100533_0546_D.JPG,Part_one_pre_def_rgb,pre,4333,2708,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100535_0547_D.JPG,Part_one_pre_def_rgb,pre,4101,2563,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100537_0548_D.JPG,Part_one_pre_def_rgb,pre,3933,2458,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100539_0549_D.JPG,Part_one_pre_def_rgb,pre,4750,2969,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100541_0550_D.JPG,Part_one_pre_def_rgb,pre,4486,2804,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100543_0551_D.JPG,Part_one_pre_def_rgb,pre,4326,2704,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100545_0552_D.JPG,Part_one_pre_def_rgb,pre,3730,2331,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100547_0553_D.JPG,Part_one_pre_def_rgb,pre,4035,2522,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100549_0554_D.JPG,Part_one_pre_def_rgb,pre,4621,2888,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100551_0555_D.JPG,Part_one_pre_def_rgb,pre,3731,2332,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100553_0556_D.JPG,Part_one_pre_def_rgb,pre,4016,2510,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100555_0557_D.JPG,Part_one_pre_def_rgb,pre,4483,2802,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100557_0558_D.JPG,Part_one_pre_def_rgb,pre,4331,2707,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100559_0559_D.JPG,Part_one_pre_def_rgb,pre,4198,2624,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100601_0560_D.JPG,Part_one_pre_def_rgb,pre,4226,2641,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100603_0561_D.JPG,Part_one_pre_def_rgb,pre,3898,2436,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100605_0562_D.JPG,Part_one_pre_def_rgb,pre,4067,2542,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100608_0563_D.JPG,Part_one_pre_def_rgb,pre,3118,1949,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100609_0564_D.JPG,Part_one_pre_def_rgb,pre,3990,2494,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100611_0565_D.JPG,Part_one_pre_def_rgb,pre,3181,1988,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100613_0566_D.JPG,Part_one_pre_def_rgb,pre,4258,2661,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100615_0567_D.JPG,Part_one_pre_def_rgb,pre,4746,2966,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100617_0568_D.JPG,Part_one_pre_def_rgb,pre,4816,3010,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100619_0569_D.JPG,Part_one_pre_def_rgb,pre,4998,3124,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100621_0570_D.JPG,Part_one_pre_def_rgb,pre,4530,2831,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100623_0571_D.JPG,Part_one_pre_def_rgb,pre,4502,2814,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100625_0572_D.JPG,Part_one_pre_def_rgb,pre,4162,2601,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100627_0573_D.JPG,Part_one_pre_def_rgb,pre,4307,2692,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100629_0574_D.JPG,Part_one_pre_def_rgb,pre,4651,2907,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100631_0575_D.JPG,Part_one_pre_def_rgb,pre,4270,2669,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100633_0576_D.JPG,Part_one_pre_def_rgb,pre,4254,2659,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100635_0577_D.JPG,Part_one_pre_def_rgb,pre,5229,3268,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100637_0578_D.JPG,Part_one_pre_def_rgb,pre,4722,2951,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100639_0579_D.JPG,Part_one_pre_def_rgb,pre,5467,3417,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100641_0580_D.JPG,Part_one_pre_def_rgb,pre,5238,3274,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100643_0581_D.JPG,Part_one_pre_def_rgb,pre,5227,3267,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100645_0582_D.JPG,Part_one_pre_def_rgb,pre,4694,2934,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100647_0583_D.JPG,Part_one_pre_def_rgb,pre,5118,3199,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100649_0584_D.JPG,Part_one_pre_def_rgb,pre,4806,3004,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100651_0585_D.JPG,Part_one_pre_def_rgb,pre,5202,3251,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100653_0586_D.JPG,Part_one_pre_def_rgb,pre,4805,3003,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100655_0587_D.JPG,Part_one_pre_def_rgb,pre,4608,2880,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100657_0588_D.JPG,Part_one_pre_def_rgb,pre,4630,2894,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100659_0589_D.JPG,Part_one_pre_def_rgb,pre,3822,2389,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100701_0590_D.JPG,Part_one_pre_def_rgb,pre,4323,2702,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100703_0591_D.JPG,Part_one_pre_def_rgb,pre,3944,2465,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100705_0592_D.JPG,Part_one_pre_def_rgb,pre,3742,2339,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100707_0593_D.JPG,Part_one_pre_def_rgb,pre,3608,2255,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100709_0594_D.JPG,Part_one_pre_def_rgb,pre,3938,2461,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100711_0595_D.JPG,Part_one_pre_def_rgb,pre,4042,2526,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100713_0596_D.JPG,Part_one_pre_def_rgb,pre,3419,2137,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100715_0597_D.JPG,Part_one_pre_def_rgb,pre,3685,2303,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100717_0598_D.JPG,Part_one_pre_def_rgb,pre,4125,2578,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100719_0599_D.JPG,Part_one_pre_def_rgb,pre,3134,1959,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100721_0600_D.JPG,Part_one_pre_def_rgb,pre,3440,2150,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100723_0601_D.JPG,Part_one_pre_def_rgb,pre,3205,2003,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100725_0602_D.JPG,Part_one_pre_def_rgb,pre,3238,2024,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100727_0603_D.JPG,Part_one_pre_def_rgb,pre,3072,1920,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100729_0604_D.JPG,Part_one_pre_def_rgb,pre,3197,1998,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100731_0605_D.JPG,Part_one_pre_def_rgb,pre,3384,2115,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100733_0606_D.JPG,Part_one_pre_def_rgb,pre,3293,2058,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100735_0607_D.JPG,Part_one_pre_def_rgb,pre,3923,2452,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100737_0608_D.JPG,Part_one_pre_def_rgb,pre,3835,2397,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100739_0609_D.JPG,Part_one_pre_def_rgb,pre,4136,2585,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100741_0610_D.JPG,Part_one_pre_def_rgb,pre,3826,2391,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100749_0611_D.JPG,Part_one_pre_def_rgb,pre,3774,2359,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100751_0612_D.JPG,Part_one_pre_def_rgb,pre,3854,2409,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100753_0613_D.JPG,Part_one_pre_def_rgb,pre,4544,2840,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100755_0614_D.JPG,Part_one_pre_def_rgb,pre,4110,2569,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100757_0615_D.JPG,Part_one_pre_def_rgb,pre,4194,2621,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100759_0616_D.JPG,Part_one_pre_def_rgb,pre,4402,2751,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100801_0617_D.JPG,Part_one_pre_def_rgb,pre,4430,2769,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100803_0618_D.JPG,Part_one_pre_def_rgb,pre,3755,2347,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100805_0619_D.JPG,Part_one_pre_def_rgb,pre,4989,3118,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100807_0620_D.JPG,Part_one_pre_def_rgb,pre,5016,3135,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100809_0621_D.JPG,Part_one_pre_def_rgb,pre,4597,2873,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100811_0622_D.JPG,Part_one_pre_def_rgb,pre,5498,3436,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100813_0623_D.JPG,Part_one_pre_def_rgb,pre,5374,3359,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100815_0624_D.JPG,Part_one_pre_def_rgb,pre,5171,3232,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100817_0625_D.JPG,Part_one_pre_def_rgb,pre,4494,2809,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100819_0626_D.JPG,Part_one_pre_def_rgb,pre,4787,2992,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100821_0627_D.JPG,Part_one_pre_def_rgb,pre,3760,2350,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100823_0628_D.JPG,Part_one_pre_def_rgb,pre,4250,2656,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100825_0629_D.JPG,Part_one_pre_def_rgb,pre,4515,2822,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100827_0630_D.JPG,Part_one_pre_def_rgb,pre,4914,3071,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100829_0631_D.JPG,Part_one_pre_def_rgb,pre,4621,2888,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100831_0632_D.JPG,Part_one_pre_def_rgb,pre,5238,3274,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100833_0633_D.JPG,Part_one_pre_def_rgb,pre,4739,2962,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100835_0634_D.JPG,Part_one_pre_def_rgb,pre,4726,2954,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100837_0635_D.JPG,Part_one_pre_def_rgb,pre,4018,2511,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100839_0636_D.JPG,Part_one_pre_def_rgb,pre,4221,2638,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100841_0637_D.JPG,Part_one_pre_def_rgb,pre,3525,2203,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100843_0638_D.JPG,Part_one_pre_def_rgb,pre,4685,2928,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100845_0639_D.JPG,Part_one_pre_def_rgb,pre,4078,2549,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100847_0640_D.JPG,Part_one_pre_def_rgb,pre,4347,2717,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100849_0641_D.JPG,Part_one_pre_def_rgb,pre,3493,2183,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100851_0642_D.JPG,Part_one_pre_def_rgb,pre,4030,2519,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100853_0643_D.JPG,Part_one_pre_def_rgb,pre,3883,2427,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100855_0644_D.JPG,Part_one_pre_def_rgb,pre,3762,2351,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100857_0645_D.JPG,Part_one_pre_def_rgb,pre,3651,2282,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100859_0646_D.JPG,Part_one_pre_def_rgb,pre,3315,2072,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100901_0647_D.JPG,Part_one_pre_def_rgb,pre,3654,2284,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100903_0648_D.JPG,Part_one_pre_def_rgb,pre,3819,2387,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100905_0649_D.JPG,Part_one_pre_def_rgb,pre,3173,1983,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100907_0650_D.JPG,Part_one_pre_def_rgb,pre,3654,2284,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124149_0029_D.JPG,Post_def_rgb_part1,post,3272,3272,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124153_0031_D.JPG,Post_def_rgb_part1,post,3155,3155,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124155_0032_D.JPG,Post_def_rgb_part1,post,3347,3347,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124157_0033_D.JPG,Post_def_rgb_part1,post,3378,3378,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124159_0034_D.JPG,Post_def_rgb_part1,post,3457,3457,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124201_0035_D.JPG,Post_def_rgb_part1,post,3580,3580,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124203_0036_D.JPG,Post_def_rgb_part1,post,3497,3497,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124205_0037_D.JPG,Post_def_rgb_part1,post,3414,3414,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124207_0038_D.JPG,Post_def_rgb_part1,post,3443,3443,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124209_0039_D.JPG,Post_def_rgb_part1,post,3332,3332,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124211_0040_D.JPG,Post_def_rgb_part1,post,3242,3242,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124213_0041_D.JPG,Post_def_rgb_part1,post,2982,2982,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124215_0042_D.JPG,Post_def_rgb_part1,post,3237,3237,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124217_0043_D.JPG,Post_def_rgb_part1,post,3057,3057,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124219_0044_D.JPG,Post_def_rgb_part1,post,3492,3492,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124221_0045_D.JPG,Post_def_rgb_part1,post,3098,3098,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124223_0046_D.JPG,Post_def_rgb_part1,post,3155,3155,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124225_0047_D.JPG,Post_def_rgb_part1,post,2947,2947,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124227_0048_D.JPG,Post_def_rgb_part1,post,3225,3225,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124229_0049_D.JPG,Post_def_rgb_part1,post,2795,2795,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124231_0050_D.JPG,Post_def_rgb_part1,post,3149,3149,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124233_0051_D.JPG,Post_def_rgb_part1,post,3169,3169,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124235_0052_D.JPG,Post_def_rgb_part1,post,3373,3373,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124237_0053_D.JPG,Post_def_rgb_part1,post,3216,3216,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124239_0054_D.JPG,Post_def_rgb_part1,post,3224,3224,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124241_0055_D.JPG,Post_def_rgb_part1,post,3151,3151,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124243_0056_D.JPG,Post_def_rgb_part1,post,2941,2941,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124245_0057_D.JPG,Post_def_rgb_part1,post,3409,3409,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124247_0058_D.JPG,Post_def_rgb_part1,post,2915,2915,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124249_0059_D.JPG,Post_def_rgb_part1,post,3157,3157,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124251_0060_D.JPG,Post_def_rgb_part1,post,3204,3204,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124253_0061_D.JPG,Post_def_rgb_part1,post,3351,3351,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124255_0062_D.JPG,Post_def_rgb_part1,post,3354,3354,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124257_0063_D.JPG,Post_def_rgb_part1,post,3251,3251,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124259_0064_D.JPG,Post_def_rgb_part1,post,3084,3084,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124301_0065_D.JPG,Post_def_rgb_part1,post,3318,3318,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124303_0066_D.JPG,Post_def_rgb_part1,post,3226,3226,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124305_0067_D.JPG,Post_def_rgb_part1,post,3368,3368,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124307_0068_D.JPG,Post_def_rgb_part1,post,3236,3236,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124309_0069_D.JPG,Post_def_rgb_part1,post,3325,3325,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124311_0070_D.JPG,Post_def_rgb_part1,post,3380,3380,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124313_0071_D.JPG,Post_def_rgb_part1,post,3204,3204,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124315_0072_D.JPG,Post_def_rgb_part1,post,3176,3176,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124317_0073_D.JPG,Post_def_rgb_part1,post,3019,3019,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124319_0074_D.JPG,Post_def_rgb_part1,post,3025,3025,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124321_0075_D.JPG,Post_def_rgb_part1,post,3029,3029,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124323_0076_D.JPG,Post_def_rgb_part1,post,2985,2985,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124325_0077_D.JPG,Post_def_rgb_part1,post,3266,3266,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124327_0078_D.JPG,Post_def_rgb_part1,post,3109,3109,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124329_0079_D.JPG,Post_def_rgb_part1,post,2974,2974,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124331_0080_D.JPG,Post_def_rgb_part1,post,3022,3022,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124333_0081_D.JPG,Post_def_rgb_part1,post,2881,2881,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124335_0082_D.JPG,Post_def_rgb_part1,post,2832,2832,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124337_0083_D.JPG,Post_def_rgb_part1,post,2843,2843,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124339_0084_D.JPG,Post_def_rgb_part1,post,2992,2992,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124341_0085_D.JPG,Post_def_rgb_part1,post,2894,2894,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124343_0086_D.JPG,Post_def_rgb_part1,post,2546,2546,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124345_0087_D.JPG,Post_def_rgb_part1,post,2484,2484,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124347_0088_D.JPG,Post_def_rgb_part1,post,3089,3089,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124349_0089_D.JPG,Post_def_rgb_part1,post,2843,2843,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124351_0090_D.JPG,Post_def_rgb_part1,post,2589,2589,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124353_0091_D.JPG,Post_def_rgb_part1,post,2878,2878,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124355_0092_D.JPG,Post_def_rgb_part1,post,2536,2536,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124357_0093_D.JPG,Post_def_rgb_part1,post,2897,2897,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124359_0094_D.JPG,Post_def_rgb_part1,post,2765,2765,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124401_0095_D.JPG,Post_def_rgb_part1,post,2699,2699,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124403_0096_D.JPG,Post_def_rgb_part1,post,2770,2770,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124405_0097_D.JPG,Post_def_rgb_part1,post,3021,3021,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124407_0098_D.JPG,Post_def_rgb_part1,post,2861,2861,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124409_0099_D.JPG,Post_def_rgb_part1,post,2937,2937,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124411_0100_D.JPG,Post_def_rgb_part1,post,3028,3028,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124413_0101_D.JPG,Post_def_rgb_part1,post,2796,2796,
/Volumes/T9/ICML/Post_def_rgb_part1/DJI_20250929124415_0102_D.JPG,Post_def_rgb_part1,post,3290,3290,
